DATETIME,TOTAL_TX,TOTAL_FEE,AVG_TOTAL_FEE,TOTAL_COMPUTE_UNITS_USED,TOTAL_AVG_COMPUTE_UNITS_USED,TOTAL_AVG_COMPUTE_UNITS_REQUESTED,TOTAL_AVG_COMPUTE_UNITS_PROPORTION,SUCCESSFUL_TX,SUCCESSFUL_FEE,AVG_SUCCESSFUL_FEE,SUCCESSFUL_COMPUTE_UNITS_USED,AVG_SUCCESSFUL_COMPUTE_UNITS_USED,AVG_SUCCESSFUL_COMPUTE_UNITS_REQUESTED,AVG_SUCCESSFUL_COMPUTE_UNITS_PROPORTION,FAILED_TX,FAILED_FEE,AVG_FAILED_FEE,FAILED_COMPUTE_UNITS_USED,AVG_FAILED_COMPUTE_UNITS_USED,AVG_FAILED_COMPUTE_UNITS_REQUESTED,AVG_FAILED_COMPUTE_UNITS_PROPORTION,SUCCESS_RATE,TOTAL_TPS,SUCCESFUL_TPS,FAILED_TPS
2022-04-29 03:00:00,808330,6.309995,7.806211572e-06,59530159240,73645.861517,192861.139169663,0.093560875745,370679,2.096825,5.6567137599999995e-06,35390677477,95475.269646,192259.46112313058,0.121450822278,437651,4.21317,9.626780243e-06,24139481763,55156.921298,193370.74480659878,0.069938817323,0.458574,224.536111,102.966389,121.569722
2022-04-29 04:00:00,672387,4.69799,6.9870327649999995e-06,53032356277,78871.775149,192000.41308256699,0.100037221968,343019,1.961045,5.717015676e-06,31736554125,92521.271781,192290.7486905046,0.120955128736,329368,2.736945,8.309687036999999e-06,21295802152,64656.560905,191698.0442127947,0.078252350755,0.510151,186.774167,95.283056,91.491111
2022-04-29 05:00:00,774678,5.27759,6.812624084e-06,58230920899,75167.903179,192633.7842850219,0.099016903142,422172,2.41079,5.7104450319999994e-06,38320630112,90770.183982,192803.34402236892,0.119248539402,352506,2.8668,8.13262753e-06,19910290787,56482.133033,192430.71434171515,0.074786874878,0.544964,215.188333,117.27,97.918333
2022-04-29 06:00:00,762850,5.17337,6.7816346599999995e-06,60700852858,79571.151416,191990.677050411,0.10104874975,414037,2.378135,5.743774107e-06,37915915415,91576.152409,192606.6041692584,0.11986461433,348813,2.795235,8.013563140999999e-06,22784937443,65321.353972,191259.57867819947,0.078714535937,0.54275,211.902778,115.010278,96.8925
2022-04-29 07:00:00,833192,5.13615,6.1644254870000005e-06,66930037265,80329.66863,192393.84036368685,0.102697053967,502149,2.8692,5.713841907e-06,45308796933,90229.786245,193312.17532337055,0.117235939504,331043,2.26695,6.8479019340000006e-06,21621240332,65312.483067,191000.84615547152,0.080643463246,0.602681,231.442222,139.485833,91.956389
2022-04-29 08:00:00,742321,4.550935,6.130683357e-06,63308750837,85284.87115,191543.9864809316,0.104863215707,429618,2.45883,5.723293717e-06,39597330601,92168.695448,193004.51457553313,0.116618893182,312703,2.092105,6.6903899229999995e-06,23711420236,75827.287349,189537.38865824832,0.088712265298,0.57875,206.200278,119.338333,86.861944
2022-04-29 09:00:00,813535,4.80323,5.904146718e-06,75838188124,93220.559809,190755.39811012597,0.109934802071,471236,2.686445,5.7008484070000005e-06,45350513723,96237.37092,192742.60359424743,0.118193529226,342299,2.116785,6.184023325e-06,30487674401,89067.377939,188019.6531517257,0.098565182091,0.579245,225.981944,130.898889,95.083056
2022-04-29 10:00:00,835579,4.88955,5.851690863e-06,75547727638,90413.626525,191052.90839410023,0.109800761589,489253,2.77918,5.6804557150000005e-06,47230652202,96536.254662,192772.74862900577,0.118199720353,346326,2.11037,6.093593897e-06,28317075436,81764.220521,188623.2987360086,0.097935594745,0.585526,232.105278,135.903611,96.201667
2022-04-29 11:00:00,964801,5.660645,5.86716328e-06,88080167669,91293.6115,191503.7586706548,0.108665723323,571442,3.237785,5.665990599e-06,56408017913,98711.711623,193100.79065625815,0.118025139368,393359,2.42286,6.1594116320000005e-06,31672149756,80517.160548,189183.7122196592,0.095069076434,0.59229,268.000278,158.733889,109.266389
2022-04-29 12:00:00,860606,5.23743,6.085746555e-06,87980378554,102230.728759,189105.3066920552,0.109372058108,465176,2.691785,5.786594751e-06,46482286939,99924.086666,192145.4045365584,0.11722709837,395430,2.545645,6.437662797e-06,41498091615,104944.216713,185528.99595459312,0.10013154472,0.540521,239.057222,129.215556,109.841667
2022-04-29 13:00:00,945959,5.76439,6.093699621e-06,97205719112,102758.91356,188524.83558948105,0.108680790942,496386,2.92127,5.885077339000001e-06,47474192137,95639.667793,191964.68051903107,0.114839440177,449573,2.84312,6.3240452610000005e-06,49731526975,110619.469975,184726.80753797523,0.101880855761,0.524744,262.766389,137.885,124.881389
2022-04-29 14:00:00,1021468,6.14193,6.0128462170000005e-06,102365731857,100214.330608,189413.98707812576,0.10775417782,576356,3.35722,5.8249068280000005e-06,54120936264,93901.922187,192656.4260035693,0.112456103106,445112,2.78471,6.256200687e-06,48244795593,108387.991321,185215.4951720146,0.101665861058,0.564243,283.741111,160.098889,123.642222
2022-04-29 15:00:00,982805,5.79519,5.896581723e-06,97277894290,98979.85286,189863.59737708213,0.107147834341,595230,3.439895,5.779102196e-06,55491315576,93226.678051,192738.07811116526,0.112231173298,387575,2.355295,6.077004451e-06,41786578714,107815.464656,185449.0268620894,0.099340943165,0.605644,273.001389,165.341667,107.659722
2022-04-29 16:00:00,978463,5.74789,5.874407105999999e-06,95222851478,97318.806616,190384.11490667728,0.108221621588,606037,3.48958,5.758031275000001e-06,56750446377,93641.883873,192980.72798557402,0.112738279458,372426,2.25831,6.063781798e-06,38472405101,103302.146201,186158.72892262848,0.100871807704,0.619377,271.795278,168.343611,103.451667
2022-04-29 17:00:00,1000110,5.9172,5.91654918e-06,91496126024,91486.062557,191530.1414037197,0.105444341549,608166,3.46524,5.697852231e-06,56531526973,92954.106236,193392.45227924918,0.111559006188,391944,2.45196,6.255893699e-06,34964599051,89208.149764,188640.45778583735,0.095956427115,0.608099,277.808333,168.935,108.873333
2022-04-29 18:00:00,932726,5.654505,6.062343068e-06,83791401080,89834.958048,191340.47952382456,0.106341665231,522188,2.96519,5.67839552e-06,48695246690,93252.32807,192911.8896560668,0.113974700207,410538,2.689315,6.55070907e-06,35096154390,85488.199363,189341.70836467406,0.096632748472,0.559851,259.090556,145.052222,114.038333
2022-04-29 19:00:00,683205,4.38507,6.418381013e-06,62401760175,91336.802534,191331.694387882,0.105782926234,351599,2.01464,5.729936661e-06,35933038071,102198.919994,191921.71121160116,0.120134432904,331606,2.37043,7.14833266e-06,26468722104,79819.792477,190706.10460602393,0.090566146702,0.514632,189.779167,97.666389,92.112778
2022-04-29 20:00:00,562690,4.32734,7.690451224999999e-06,45038060050,80040.626366,193099.32551191055,0.09060040754,188242,1.09481,5.8159709309999996e-06,18972796834,100789.392559,190954.30704056018,0.122595899495,374448,3.23253,8.632787463e-06,26065263216,69609.834252,194177.66634183604,0.074515676424,0.334539,156.302778,52.289444,104.013333
2022-04-29 21:00:00,531588,5.18383,9.751593339e-06,42450309353,79855.657677,193868.99374927738,0.082918171041,132162,0.791405,5.988143339e-06,14556419662,110140.733812,190607.8101415149,0.121728311789,399426,4.392425,1.099684297e-05,27893889691,69834.937363,194948.05357004292,0.070076678945,0.248617,147.663333,36.711667,110.951667
2022-04-29 22:00:00,521510,5.023305,9.632231405e-06,42910065560,82280.427144,193348.02874948963,0.085596344796,139863,0.827075,5.913465320000001e-06,15693264033,112204.543253,190410.56703200802,0.123987818027,381647,4.19623,1.099505564e-05,27216801527,71314.071713,194424.52668656796,0.071526938721,0.268189,144.863889,38.850833,106.013056
2022-04-29 23:00:00,538883,5.14314,9.544075430000002e-06,42283611655,78465.291455,193563.40002337573,0.088904614676,160977,0.943715,5.86242134e-06,16235720862,100857.39492,190773.45671599367,0.126798389922,377906,4.199425,1.1112353337e-05,26047890793,68926.904556,194751.83498813532,0.072762965013,0.298723,149.689722,44.715833,104.973889
2022-04-30 00:00:00,820198,6.41131,7.816783265e-06,67021091749,81713.307944,193139.9057000799,0.096475092497,329443,1.871275,5.6801176530000004e-06,32534878090,98757.2299,192444.6017842992,0.124126133029,490755,4.540035,9.251123269e-06,34486213659,70271.752013,193606.66204067052,0.077912995839,0.401663,227.832778,91.511944,136.320833
2022-04-30 01:00:00,882866,6.471765,7.330404614e-06,69676649412,78920.979415,193437.7637890866,0.096783954914,402360,2.290905,5.693669847999999e-06,38728194565,96252.596096,192999.5250382833,0.120170175593,480506,4.18086,8.700952746000001e-06,30948454847,64408.050778,193804.73057779105,0.077201099024,0.455743,245.240556,111.766667,133.473889
2022-04-30 02:00:00,910899,5.97692,6.56156171e-06,80463542947,88334.209333,192233.32008884219,0.103932632815,488595,2.778365,5.686437643000001e-06,48081498471,98407.676032,193261.2278389906,0.119519069567,422304,3.198555,7.5740580250000006e-06,32382044476,76679.464263,191044.05693437584,0.085899521442,0.536388,253.0275,135.720833,117.306667
2022-04-30 03:00:00,899018,6.10827,6.794380089999999e-06,84579383018,94079.743696,192279.91532653323,0.103367842627,439695,2.50445,5.695880099e-06,45767638529,104089.513251,192938.65771600054,0.123924236961,459323,3.60382,7.845938479000001e-06,38811744489,84497.71618,191649.32261740082,0.083689873514,0.489084,249.727222,122.1375,127.589722
2022-04-30 04:00:00,983471,6.548295,6.658350882e-06,92724410947,94282.811539,192629.3496924488,0.104069632219,501123,2.825565,5.6384660050000006e-06,51076591888,101924.261884,193365.46709943813,0.12500146794,482348,3.72273,7.71793394e-06,41647819059,86343.924011,191864.57951958038,0.082323041972,0.509545,273.186389,139.200833,133.985556
2022-04-30 05:00:00,989623,6.623605,6.693058871999999e-06,85497687863,86394.200481,193167.06227481473,0.100690978885,492603,2.79676,5.677513129e-06,50851497378,103230.18207,193419.4412079089,0.12204458663,497020,3.826845,7.699579494e-06,34646190485,69707.839695,192916.92622479863,0.079527139933,0.497768,274.895278,136.834167,138.061111
2022-04-30 06:00:00,766124,5.26346,6.8702455479999995e-06,61773252581,80630.880355,193203.55270382756,0.10017946142,370836,2.12588,5.7326688889999995e-06,36516348903,98470.34512,193167.95201834288,0.122517321022,395288,3.13758,7.937453198999999e-06,25256903678,63894.941607,193236.95117735167,0.079223392673,0.484042,212.812222,103.01,109.802222
2022-04-30 07:00:00,746294,5.819335,7.797644091999999e-06,60202537675,80668.660977,193613.9311577932,0.096536215384,322710,1.858105,5.757816616e-06,32760289399,101516.189145,192865.68871996755,0.123274401532,423584,3.96123,9.351698837e-06,27442248276,64785.847142,194183.98412747742,0.076165568591,0.432417,207.303889,89.641667,117.662222
2022-04-30 08:00:00,584427,4.36865,7.475099542e-06,59634793772,102039.765055,192315.32944032518,0.10719798063,294944,1.666415,5.649936937e-06,34055799810,115465.308025,192188.74802923677,0.133598532475,289483,2.702235,9.334693229e-06,25578993962,88360.953707,192444.29876740847,0.080299391203,0.504672,162.340833,81.928889,80.411944
2022-04-30 09:00:00,952523,5.556125,5.8330612490000005e-06,101382614608,106435.870428,192419.0467966174,0.114487855674,648265,3.55437,5.482896655e-06,71214848911,109854.533117,193816.6503625649,0.126266214411,304258,2.001755,6.579136784999999e-06,30167765697,99151.9227,189441.2533592091,0.089392384965,0.680577,264.589722,180.073611,84.516111
2022-04-30 10:00:00,658625,3.871645,5.878375403e-06,70181046057,106556.911835,191357.3973441738,0.118753662933,429616,2.391625,5.566889967e-06,46967017947,109323.251338,192930.36930962245,0.130904291081,229009,1.48002,6.462715439e-06,23214028110,101367.317922,188406.53548325048,0.095959343661,0.652292,182.951389,119.337778,63.613611
2022-04-30 11:00:00,767306,4.45739,5.8091426369999996e-06,81556523088,106289.437445,191663.41358493242,0.116087982083,497457,2.755715,5.539604428e-06,55544634121,111657.15654,193298.8560662825,0.12919521174,269849,1.701675,6.306026704e-06,26011888967,96394.238878,188648.53374307652,0.091925272035,0.648316,213.140556,138.1825,74.958056
2022-04-30 12:00:00,807403,4.897815,6.06613426e-06,85593636739,106011.046205,192108.6802833431,0.115150011576,526392,2.913425,5.534706075e-06,58072519527,110321.812503,193498.00981052086,0.127999429577,281011,1.98439,7.061609688e-06,27521117212,97936.085107,189506.1773618555,0.091080381416,0.651957,224.278611,146.22,78.058611
2022-04-30 13:00:00,686611,4.03682,5.879340704e-06,80777880411,117647.22734,189185.4614416907,0.119977121016,427317,2.41316,5.647236127e-06,47207767266,110474.816743,192126.38851152846,0.128797103212,259294,1.62366,6.261849484e-06,33570113145,129467.373503,184338.80809567476,0.105441773759,0.622357,190.725278,118.699167,72.026111
2022-04-30 14:00:00,562847,3.42118,6.078348112e-06,64145842094,113966.747791,189139.7484694456,0.118126024256,341646,1.98091,5.798136082e-06,36777441708,107647.804183,191244.05009572377,0.127821008446,221201,1.44027,6.511136929999999e-06,27368400386,123726.386345,185889.64456660868,0.103152074913,0.606996,156.346389,94.901667,61.444722
2022-04-30 15:00:00,681054,4.277685,6.28097772e-06,67602500848,99261.586964,190038.99730174814,0.111503006356,394536,2.314725,5.866955107e-06,40570336505,102830.505974,191535.6345785033,0.122488146335,286518,1.96296,6.851087889999999e-06,27032164343,94347.176593,187978.12404205112,0.096376441229,0.579302,189.181667,109.593333,79.588333
2022-04-30 16:00:00,622171,4.477205,7.196100429e-06,51150307004,82212.618402,191902.5563010707,0.101951534915,321941,1.892035,5.876961928e-06,29332399708,91111.103302,192182.1399495587,0.117630701692,300230,2.58517,8.610631849e-06,21817907296,72670.643493,191602.75468438386,0.08513853611,0.517448,172.825278,89.428056,83.397222
2022-04-30 17:00:00,597605,4.33144,7.24799826e-06,51343790063,85915.931197,191617.8885879202,0.103818349198,290214,1.706345,5.87960953e-06,27756846898,95642.687458,191661.7840665867,0.118692678796,307391,2.625095,8.539921468e-06,23586943165,76732.705788,191576.44598730496,0.089775196698,0.485628,166.001389,80.615,85.386389
2022-04-30 18:00:00,597893,4.792995,8.016476192e-06,50454791794,84387.660993,192082.9152585344,0.102856790037,273176,1.610495,5.895448356e-06,26606557093,97397.125271,191345.46383269512,0.121290087578,324717,3.1825,9.800841964e-06,23848234701,73443.135718,192703.31403871858,0.087349334348,0.456898,166.081389,75.882222,90.199167
2022-04-30 19:00:00,583321,5.126025,8.787657225e-06,47912442591,82137.352489,192586.402187065,0.094277065246,229917,1.326285,5.768538212e-06,21460828151,93341.632637,191855.50718835788,0.118709895665,353404,3.79974,1.0751830765999998e-05,26451614440,74848.090118,193061.90666753988,0.078381594139,0.394152,162.033611,63.865833,98.167778
2022-04-30 20:00:00,5015,0.05451,1.0869391825e-05,290058106,57838.106879,195189.4519178919,0.076097769982,1140,0.00696,6.105263157999999e-06,64048071,56182.518421,191436.60319438245,0.117997492115,3875,0.04755,1.2270967742e-05,226010035,58325.170323,196293.51580042116,0.063771142051,0.227318,1.393056,0.316667,1.076389
2022-04-30 23:00:00,206891,2.203655,1.0651284976e-05,15902144839,76862.429197,193482.25924062403,0.077962580555,39575,0.30615,7.735944409e-06,2185670049,55228.554618,193821.76772887784,0.085774934727,167316,1.897505,1.1340846064e-05,13716474790,81979.456776,193401.9558122451,0.076114736258,0.191284,57.469722,10.993056,46.476667
2022-05-01 00:00:00,446799,4.79361,1.0728784084e-05,43196675659,96680.332004,192852.10101285137,0.088454468906,102063,0.69582,6.817553864e-06,12039297192,117959.468093,190906.36824745755,0.107410583685,344736,4.09779,1.188674812e-05,31157378467,90380.402589,193428.1572507679,0.082842296279,0.228432,124.110833,28.350833,95.76
