season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2021,REG,11,Chris Godwin,WR,TB,6.32,3.7759072076082654,4.786666666666667,7.662753468516543,6,6,100.0,65.0,1,6.046666666666667,4.11704806010088,1.9296186065657865,00-0033921,Rod,Godwin,14,C.Godwin
2021,REG,11,Jaylen Waddle,WR,MIA,6.282222222222222,2.9203206874561056,5.506666666666666,26.111696522655425,8,9,88.88888888888889,65.0,0,3.82,3.406642762964548,0.4133572370354517,00-0036613,Jaylen,Waddle,17,J.Waddle
2021,REG,11,Justin Jefferson,WR,MIN,6.247777777777778,2.8468610823083713,14.550999999999998,38.77164934718892,8,10,80.0,169.0,2,7.561250000000001,6.128301800932807,1.4329481990671944,00-0036322,Justin,Jefferson,18,J.Jefferson
2021,REG,11,Adam Thielen,WR,MIN,6.2,2.957151564213819,10.912000000000003,29.0754063415934,8,10,80.0,82.0,1,5.44375,4.955523895047543,0.48822610495245655,00-0030035,Adam,Thielen,19,A.Thielen
2021,REG,11,Nick Westbrook-Ikhine,WR,TEN,6.1642857142857155,3.201089891239854,9.737499999999999,18.56308828785892,7,8,87.5,107.0,0,5.512857142857143,7.423267865432048,-1.9104107225749045,00-0036182,Nicholas,Westbrook-Ikhine,15,N.Westbrook-Ikhine
2021,REG,11,Jakobi Meyers,WR,NE,6.108333333333333,2.8371617372262627,9.113333333333332,33.149439224007274,4,6,66.66666666666666,39.0,0,1.172500000000003,1.8158354960446843,-0.6433354960446813,00-0034960,Jakobi,Meyers,16,J.Meyers
2021,REG,11,Terry McLaurin,WR,WAS,5.932,2.0280892881756643,22.077142857142857,61.7073949848267,5,7,71.42857142857143,103.0,1,3.4019999999999997,2.5359796463594564,0.8660203536405433,00-0035659,Terry,McLaurin,17,T.McLaurin
2021,REG,11,Christian Kirk,WR,ARI,5.887499999999999,4.136937881217449,7.478,17.086322716263762,2,5,40.0,25.0,0,3.224999999999998,4.815451165997189,-1.590451165997191,00-0034775,Christian,Kirk,13,C.Kirk
2021,REG,11,Dallas Goedert,TE,PHI,5.854285714285715,2.5524847953866168,7.831249999999998,28.551246411156168,5,8,62.5,62.0,0,6.894000000000001,5.17684232944643,1.7171576705535712,00-0034351,Dallas,Goedert,88,D.Goedert
2021,REG,11,A.J. Brown,WR,TEN,5.794444444444445,3.126028672587832,9.636666666666667,20.667222685571307,5,9,55.55555555555556,48.0,0,0.9339999999999996,2.0592800757774965,-1.1252800757774968,00-0035676,Arthur,Brown,11,A.Brown
2021,REG,11,Davante Adams,WR,GB,5.7625,3.325767144125759,10.193750000000001,30.676346674691544,7,8,87.5,115.0,2,7.764285714285714,7.354015235700952,0.4102704785847626,00-0031381,Davante,Adams,17,D.Adams
2021,REG,11,Marquise Goodwin,WR,CHI,5.74375,2.509880226752995,15.223749999999999,29.83221065523576,4,8,50.0,104.0,1,4.475000000000001,5.5816545736402645,-1.106654573640263,00-0030068,Marquise,Goodwin,84,M.Goodwin
2021,REG,11,Durham Smythe,TE,MIA,5.687499999999999,4.383256119753281,5.799999999999999,15.279241306638564,4,5,80.0,37.0,0,4.607500000000002,5.755590168214212,-1.1480901682142104,00-0034798,Durham,Smythe,81,D.Smythe
2021,REG,11,Russell Gage,WR,ATL,5.645714285714286,3.031208950947847,7.162499999999999,33.01642178046673,5,8,62.5,49.0,0,3.3820000000000006,4.493670947199644,-1.1116709471996433,00-0034411,Russell,Gage,14,R.Gage
2021,REG,11,Zach Ertz,TE,ARI,5.599999999999999,3.7959034022019247,6.2266666666666675,25.608920166339168,8,9,88.88888888888889,88.0,2,5.051249999999999,3.9198452594542346,1.1314047405457641,00-0030061,Zachary,Ertz,86,Z.Ertz
2021,REG,11,DeVonta Smith,WR,PHI,5.585,2.6304652412963816,12.433333333333335,33.997174497561865,4,6,66.66666666666666,61.0,0,8.495,8.835658818027014,-0.3406588180270145,00-0036912,DeVonta,Smith,6,D.Smith
2021,REG,11,Diontae Johnson,WR,PIT,5.445384615384616,2.5033787958554905,11.820000000000002,42.45337753833404,7,13,53.84615384615385,101.0,1,5.282857142857142,3.7007791042551617,1.5820780386019804,00-0035216,Diontae,Johnson,18,D.Johnson
2021,REG,11,Anthony Firkser,TE,TEN,5.441666666666666,2.397248959444521,6.142857142857139,10.246634099845101,5,7,71.42857142857143,26.0,0,1.3300000000000032,1.54254714367234,-0.21254714367233674,00-0033455,Anthony,Firkser,86,A.Firkser
2021,REG,11,Dez Fitzpatrick,WR,TEN,5.321666666666666,1.678622643646774,17.048333333333332,24.37507446681758,3,6,50.0,35.0,1,0.9366666666666674,0.8404724887587918,0.09619417790787566,00-0036627,Dez,Fitzpatrick,10,D.Fitzpatrick
2021,REG,11,Cole Beasley,WR,BUF,5.314,5.059511491222533,4.668,7.744375870993431,4,5,80.0,23.0,0,1.7525000000000004,2.177208792953701,-0.4247087929537008,00-0029000,Cole,Beasley,11,C.Beasley
2021,REG,11,Travis Kelce,TE,KC,5.3100000000000005,4.929171753155691,6.095000000000001,29.45333736031411,5,8,62.5,74.0,0,6.867999999999999,6.048081360636388,0.8199186393636113,00-0030506,Travis,Kelce,87,T.Kelce
2021,REG,11,Rashard Higgins,WR,CLE,5.002,1.79858562176214,13.892000000000001,27.471919000158202,1,5,20.0,17.0,0,-0.480000000000004,0.2503530751049272,-0.7303530751049312,00-0032977,Rashard,Higgins,82,R.Higgins
2021,REG,11,Mike Evans,WR,TB,4.918181818181818,2.113887166792007,9.285454545454547,27.251867662753476,6,11,54.54545454545454,73.0,1,3.055,2.2165356913210275,0.8384643086789727,00-0031408,Mike,Evans,13,M.Evans
2021,REG,11,Austin Hooper,TE,CLE,4.8999999999999995,2.220725982607946,6.7942857142857145,18.810314823603857,4,7,57.14285714285714,53.0,0,8.190000000000001,6.241447231750726,1.9485527682492751,00-0032392,Austin,Hooper,81,A.Hooper
2021,REG,11,Donald Parham,TE,LAC,4.83,5.5332090060999395,2.4620000000000006,5.2385207881186435,4,5,80.0,38.0,0,9.8125,9.22183592681074,0.5906640731892594,00-0035329,Donald,Parham,89,D.Parham
2021,REG,11,Ja'Marr Chase,WR,CIN,4.736666666666666,1.3753679407799557,21.238333333333333,62.9097551342812,3,6,50.0,32.0,1,3.0633333333333326,2.7396568412338334,0.3236764920994992,00-0036900,Ja'Marr,Chase,1,J.Chase
2021,REG,11,Jack Doyle,TE,IND,4.65,2.3041523387586764,6.952000000000001,32.64156258803644,3,5,60.0,30.0,0,2.5766666666666658,2.2032881335177685,0.37337853314889724,00-0030181,John,Doyle,84,J.Doyle
2021,REG,11,Cameron Brate,TE,TB,4.619999999999999,2.8621344907508175,11.049999999999997,17.68943436499466,2,6,33.33333333333333,27.0,0,2.035,2.697590856697701,-0.662590856697701,00-0031273,Cameron,Brate,84,C.Brate
2021,REG,11,A.J. Green,WR,ARI,4.562857142857142,2.0643467268536004,15.165714285714285,48.51254398391444,4,7,57.14285714285714,78.0,0,3.1475000000000026,4.214959268611892,-1.0674592686118896,00-0027942,Adriel,Green,18,A.Green
2021,REG,11,Stefon Diggs,WR,BUF,4.536666666666666,2.8081412892227835,11.755000000000003,23.402349193708943,4,6,66.66666666666666,23.0,2,0.40749999999999886,0.7200223526818661,-0.31252235268186723,00-0031588,Stefon,Diggs,14,S.Diggs
2021,REG,11,Michael Pittman,WR,IND,4.2780000000000005,2.1329546373902657,6.322000000000001,29.68353836040944,2,5,40.0,23.0,0,5.59,5.568550538170939,0.021449461829060823,00-0036252,Michael,Pittman,11,M.Pittman
2021,REG,11,Pat Freiermuth,TE,PIT,3.9580000000000006,1.6637692188728808,5.670000000000002,10.965602983837552,4,7,57.14285714285714,11.0,1,2.8149999999999977,3.0799246816162054,-0.26492468161620764,00-0036894,Pat,Freiermuth,88,P.Freiermuth
2021,REG,11,Michael Gallup,WR,DAL,3.814999999999999,2.0259147562488495,10.36,32.28621291448516,5,10,50.0,44.0,0,5.124000000000002,4.078734507445665,1.0452654925543374,00-0034764,Michael,Gallup,13,M.Gallup
2021,REG,11,Chester Rogers,WR,TEN,3.7016666666666667,1.6127122579875384,13.354999999999999,19.094483498153217,4,6,66.66666666666666,41.0,0,0.6999999999999975,0.9196482158936305,-0.21964821589363304,00-0032355,Chester,Rogers,80,C.Rogers
2021,REG,11,Nelson Agholor,WR,NE,3.4859999999999998,3.571129778919321,4.995999999999998,15.143983025159132,5,5,100.0,40.0,1,3.0040000000000022,3.620660355778432,-0.6166603557784298,00-0031549,Nelson,Agholor,15,N.Agholor
2021,REG,11,Rob Gronkowski,TE,TB,2.623333333333333,2.363781342164799,7.81375,16.678228388473855,6,8,75.0,71.0,0,2.318333333333334,1.8318171456017656,0.48651618773156824,00-0027656,Robert,Gronkowski,87,R.Gronkowski
2021,REG,12,Allen Lazard,WR,GB,9.345,2.420349452006028,13.216666666666667,19.727840386098467,2,6,33.33333333333333,13.0,0,4.040000000000003,4.908957560811814,-0.8689575608118112,00-0034521,Allen,Lazard,13,A.Lazard
2021,REG,12,Kyle Pitts,TE,ATL,8.762,1.8130101467362472,6.923333333333332,40.91804570527976,2,6,33.33333333333333,26.0,0,6.095000000000002,5.230163173281994,0.8648368267180082,00-0036970,Kyle,Pitts,8,K.Pitts
2021,REG,12,Van Jefferson,WR,LAR,8.54888888888889,2.0503742579907227,18.295555555555552,40.714091437331554,3,9,33.33333333333333,93.0,1,14.106666666666667,9.927741334872659,4.178925331794009,00-0036415,Vanchii,Jefferson,12,V.Jefferson
2021,REG,12,Albert Wilson,WR,MIA,8.331999999999999,4.447473752849777,-1.7266666666666677,-9.126949167474239,5,6,83.33333333333334,17.0,0,5.044000000000001,8.223988291445403,-3.179988291445402,00-0030669,Albert,Wilson,2,A.Wilson
2021,REG,12,Marquez Valdes-Scantling,WR,GB,8.314444444444442,2.147357027591404,17.61,39.42831554593626,4,9,44.44444444444444,50.0,0,2.8149999999999995,1.6922458570162888,1.1227541429837107,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2021,REG,12,Evan Engram,TE,NYG,8.26,3.0807242896675526,1.211666666666666,4.824474085871654,3,6,50.0,37.0,0,10.53,6.875229010493665,3.6547709895063347,00-0033881,Evan,Engram,88,E.Engram
2021,REG,12,DeAndre Carter,WR,WAS,8.096666666666666,3.8058961604526873,9.044,26.64859449584535,4,5,80.0,42.0,0,2.920000000000001,2.641462074118067,0.2785379258819338,00-0031763,DeAndre,Carter,1,D.Carter
2021,REG,12,Cooper Kupp,WR,LAR,8.084,2.9414521447620383,8.88,21.95682812847712,7,10,70.0,96.0,0,6.0371428571428565,3.1414097837966244,2.895733073346232,00-0033908,Cooper,Kupp,10,C.Kupp
2021,REG,12,Laviska Shenault,WR,JAX,8.015714285714285,3.168366460409038,8.911111111111111,20.109826734535247,5,9,55.55555555555556,33.0,0,6.704000000000001,5.9183902634120615,0.7856097365879391,00-0036268,Laviska,Shenault,10,L.Shenault
2021,REG,12,Michael Pittman,WR,IND,7.779000000000001,2.631981396596651,14.846,37.39829206237248,4,10,40.0,53.0,0,1.4674999999999994,1.5027071400428444,-0.035207140042845086,00-0036252,Michael,Pittman,11,M.Pittman
2021,REG,12,Mike Williams,WR,LAC,7.7075,1.5721227498736856,10.44375,27.11517865835849,4,8,50.0,39.0,0,2.087500000000002,1.1838460334641887,0.9036539665358134,00-0033536,Michael,Williams,81,M.Williams
2021,REG,12,Russell Gage,WR,ATL,7.694,4.3263496360061335,4.285714285714283,29.550827423167846,6,7,85.71428571428571,62.0,1,6.350000000000004,3.57876969981035,2.771230300189654,00-0034411,Russell,Gage,14,R.Gage
2021,REG,12,Odell Beckham,WR,LAR,7.584999999999999,2.2683006544733826,10.041999999999998,24.83000766510892,5,10,50.0,81.0,1,5.520000000000001,4.760155805605064,0.7598441943949377,00-0031235,Odell,Beckham,3,O.Beckham
2021,REG,12,T.Y. Hilton,WR,IND,7.515,2.8549368750582222,5.217999999999996,6.572285059324379,4,5,80.0,28.0,1,0.6925000000000026,0.7184423303066394,-0.02594233030663684,00-0029608,Eugene,Hilton,13,T.Hilton
2021,REG,12,Rob Gronkowski,TE,TB,7.474999999999999,5.0311374138626235,8.79888888888889,41.954966887417214,7,9,77.77777777777779,123.0,0,8.518571428571427,5.5086977752952135,3.0098736532762134,00-0027656,Robert,Gronkowski,87,R.Gronkowski
2021,REG,12,Durham Smythe,TE,MIA,7.465,3.634434942928043,0.9939999999999998,4.378468857369394,5,5,100.0,32.0,0,5.406000000000001,5.7194374689762295,-0.31343746897622893,00-0034798,Durham,Smythe,81,D.Smythe
2021,REG,12,Marquise Brown,WR,BAL,7.395555555555554,4.03741321814632,6.8,23.30922428272718,8,10,80.0,51.0,0,2.8862499999999995,2.9706918274702723,-0.08444182747027273,00-0035662,Marquise,Brown,5,M.Brown
2021,REG,12,Damiere Byrd,WR,CHI,7.285999999999999,2.643305003383843,12.145999999999999,17.929792447816713,4,5,80.0,42.0,0,0.9199999999999999,1.2646313823497621,-0.3446313823497622,00-0031868,Damiere,Byrd,10,D.Byrd
2021,REG,12,Noah Brown,WR,DAL,7.2844444444444445,3.1312657558779997,6.3400000000000025,16.566501175855773,6,9,66.66666666666666,53.0,0,3.529999999999998,3.3965628572637456,0.1334371427362524,00-0033591,Noah,Brown,85,N.Brown
2021,REG,12,Keenan Allen,WR,LAC,7.203999999999999,3.6430729402728503,7.2459999999999996,23.516048421120956,7,10,70.0,85.0,0,4.022857142857144,4.415492176279193,-0.3926350334220494,00-0030279,Keenan,Allen,13,K.Allen
2021,REG,12,Foster Moreau,TE,LV,7.2025,2.4383471263332583,3.9539999999999993,5.606761010748416,1,5,20.0,3.0,0,1.7900000000000063,1.8287411334899843,-0.0387411334899781,00-0034981,Foster,Moreau,87,F.Moreau
2021,REG,12,Chris Godwin,WR,TB,7.0675,4.4217363591799,4.9940000000000015,13.229139072847683,4,5,80.0,24.0,0,3.5974999999999993,5.331521795971639,-1.73402179597164,00-0033921,Rod,Godwin,14,C.Godwin
2021,REG,12,Hunter Renfrow,WR,LV,7.039999999999999,3.7691985874041825,10.882222222222225,27.775729559570067,8,9,88.88888888888889,134.0,0,6.997499999999998,5.331523786813648,1.66597621318635,00-0034983,Hunter,Renfrow,13,H.Renfrow
2021,REG,12,Darren Waller,TE,LV,6.93,2.5803709894418976,16.204,22.977226964635143,2,5,40.0,33.0,0,6.934999999999999,0.8286775549763661,6.106322445023633,00-0031610,Darren,Waller,83,D.Waller
2021,REG,12,Jarvis Landry,WR,CLE,6.808888888888889,3.7518930187512396,10.929999999999998,33.912503878374174,6,10,60.0,111.0,0,8.225,4.908872866503098,3.3161271334969014,00-0031382,Jarvis,Landry,80,J.Landry
2021,REG,12,Mark Andrews,TE,BAL,6.73125,2.7622344260049783,16.846,57.74517533335618,4,10,40.0,65.0,1,2.307499999999999,1.6713809621769258,0.6361190378230734,00-0034753,Mark,Andrews,89,M.Andrews
2021,REG,12,Tre'Quan Smith,WR,NO,6.612,4.2695914310814915,9.427999999999999,26.590703971119122,4,5,80.0,31.0,0,1.3975,2.181162563807959,-0.7836625638079591,00-0034765,Tre'Quan,Smith,10,T.Smith
2021,REG,12,Cedrick Wilson,WR,DAL,6.55111111111111,3.4742552261898894,8.691999999999998,25.23589698922858,7,10,70.0,104.0,0,6.522857142857143,2.962242908425804,3.560614234431339,00-0034418,Cedrick,Wilson,1,C.Wilson
2021,REG,12,Davante Adams,WR,GB,6.5055555555555555,2.1122709383623066,7.971111111111112,17.847103017638137,8,9,88.88888888888889,104.0,0,5.061249999999999,4.471026550399685,0.5902234496003143,00-0031381,Davante,Adams,17,D.Adams
2021,REG,12,D.J. Moore,WR,CAR,6.419,2.1576386701842076,14.809000000000001,44.05473746839209,4,10,40.0,103.0,0,7.492500000000001,6.3794017673552945,1.113098232644706,00-0034827,Denniston,Moore,2,Dj.Moore
2021,REG,12,Deonte Harris,WR,NO,6.390000000000001,3.4010546871126857,8.158,23.008799638989167,1,5,20.0,9.0,0,11.579999999999998,10.269431896755123,1.3105681032448757,00-0035215,Deonte,Harris,11,D.Harris
2021,REG,12,Kendrick Bourne,WR,NE,6.364,2.6420856145415916,4.601666666666668,11.405791713140832,5,6,83.33333333333334,61.0,2,7.113999999999999,1.7625152762556042,5.351484723744395,00-0033307,Kendrick,Bourne,84,K.Bourne
2021,REG,12,Tee Higgins,WR,CIN,6.348750000000001,2.8369660878276894,16.485,73.27480831203468,6,8,75.0,114.0,1,3.3099999999999987,3.4235195081620677,-0.11351950816206902,00-0036410,Tamaurice,Higgins,85,T.Higgins
2021,REG,12,Jakobi Meyers,WR,NE,6.32,2.660742473869413,14.133750000000001,46.70962944602802,5,8,62.5,98.0,0,5.797999999999999,5.445781412368888,0.35221858763111147,00-0034960,Jakobi,Meyers,16,J.Meyers
2021,REG,12,Zach Pascal,WR,IND,6.254999999999999,2.5975813153445597,8.447142857142858,14.895332140967831,2,7,28.57142857142857,12.0,0,1.2600000000000016,3.4346587557431576,-2.174658755743156,00-0033251,Zachary,Pascal,14,Z.Pascal
2021,REG,12,Brandon Aiyuk,WR,SF,6.242,3.5807024248191976,14.285000000000002,39.3417791242082,3,6,50.0,91.0,0,14.169999999999996,8.785449119757686,5.38455088024231,00-0036261,Brandon,Aiyuk,11,B.Aiyuk
2021,REG,12,Cole Beasley,WR,BUF,6.228,3.911314026752186,6.376,17.44746059544659,5,5,100.0,46.0,0,2.8239999999999994,3.8549714769996397,-1.0309714769996403,00-0029000,Cole,Beasley,11,C.Beasley
2021,REG,12,Gerald Everett,TE,SEA,6.183999999999999,4.394517431392525,3.8755555555555574,12.642719924607636,5,9,55.55555555555556,37.0,1,4.351999999999997,5.52707464140858,-1.1750746414085835,00-0033895,Gerald,Everett,81,G.Everett
2021,REG,12,Terry McLaurin,WR,WAS,6.091428571428572,3.856033035299376,13.174285714285716,54.34616064588366,4,7,57.14285714285714,51.0,0,6.239999999999998,6.331404666890762,-0.09140466689076376,00-0035659,Terry,McLaurin,17,T.McLaurin
2021,REG,12,Brandin Cooks,WR,HOU,6.08,1.7890204355744395,18.462,40.650871939404624,3,5,60.0,45.0,1,0.6166666666666671,1.207335617161031,-0.5906689504943639,00-0031236,Brandin,Cooks,13,B.Cooks
2021,REG,12,Stefon Diggs,WR,BUF,6.03,2.790686839750054,8.662222222222221,42.66637478108582,7,9,77.77777777777779,74.0,1,2.8328571428571427,2.5521950065353525,0.28066213632179027,00-0031588,Stefon,Diggs,14,S.Diggs
2021,REG,12,Josh Reynolds,WR,DET,5.886,2.887578979664755,22.815999999999995,77.46316289807837,3,5,60.0,70.0,1,5.560000000000002,2.718065865831212,2.8419341341687905,00-0033943,Joshua Dedmon-Reynolds,Reynolds,8,J.Reynolds
2021,REG,12,Zay Jones,WR,LV,5.867142857142857,4.304254406123264,12.8,25.410510195400015,5,7,71.42857142857143,59.0,0,11.523999999999997,3.4406405432545397,8.083359456745457,00-0033891,Isaiah,Jones,7,Z.Jones
2021,REG,12,Darnell Mooney,WR,CHI,5.8625,1.9950916891552966,13.879999999999999,32.78320687313631,5,8,62.5,123.0,0,7.604000000000001,6.459373097060961,1.1446269029390397,00-0036309,Darnell,Mooney,11,D.Mooney
2021,REG,12,Adam Thielen,WR,MIN,5.793333333333334,4.002152963521888,12.157142857142857,37.64986948635136,5,7,71.42857142857143,62.0,2,2.325999999999999,2.9644870405592885,-0.6384870405592893,00-0030035,Adam,Thielen,19,A.Thielen
2021,REG,12,Quez Watkins,WR,PHI,5.778,1.363425904653998,14.098000000000003,24.156128988040166,2,5,40.0,23.0,0,-0.5999999999999979,0.23595516712939002,-0.8359551671293879,00-0036271,Terrance,Watkins,16,Q.Watkins
2021,REG,12,Jalen Reagor,WR,PHI,5.692857142857143,0.8561860442613263,21.80857142857143,52.314862410472564,2,7,28.57142857142857,31.0,0,1.1900000000000048,1.3580818203224538,-0.168081820322449,00-0036387,Jalen,Reagor,18,J.Reagor
2021,REG,12,David Njoku,TE,CLE,5.6725,1.353127955366644,11.248000000000001,17.44958113558796,3,5,60.0,35.0,1,2.106666666666667,1.5298571851819058,0.5768094814847611,00-0033885,David,Njoku,85,D.Njoku
2021,REG,12,Randall Cobb,WR,GB,5.653333333333333,4.393284446899583,7.413999999999999,9.222081249844514,4,5,80.0,95.0,1,18.3625,6.006343006438328,12.356156993561672,00-0028002,Randall,Cobb,18,R.Cobb
2021,REG,12,Dalton Schultz,TE,DAL,5.401666666666666,2.321557858588471,11.508571428571429,23.38936794123625,3,7,42.857142857142854,46.0,1,4.736666666666667,2.631876053481392,2.1047906131852754,00-0034383,Dalton,Schultz,86,D.Schultz
2021,REG,12,Danny Amendola,WR,HOU,5.3933333333333335,2.7906318783681745,8.581999999999999,18.896424167694203,3,5,60.0,23.0,0,1.7900000000000016,2.576690767284807,-0.7866907672848054,00-0026035,Daniel,Amendola,89,D.Amendola
2021,REG,12,Jaylen Waddle,WR,MIA,5.24,2.6741542444208557,7.725,68.0556779138402,9,10,90.0,137.0,1,7.998888888888887,6.016405360766233,1.9824835281226543,00-0036613,Jaylen,Waddle,17,J.Waddle
2021,REG,12,Nick Westbrook-Ikhine,WR,TEN,5.1066666666666665,2.026081054747409,11.68,46.413669779455596,2,6,33.33333333333333,25.0,1,2.1099999999999994,2.0464945524699942,0.0635054475300052,00-0036182,Nicholas,Westbrook-Ikhine,15,N.Westbrook-Ikhine
2021,REG,12,Logan Thomas,TE,WAS,5.064,3.3719773076104995,8.350000000000003,29.524426896104654,3,6,50.0,31.0,0,3.846666666666662,4.848368149912987,-1.001701483246325,00-0031260,Logan,Thomas,82,L.Thomas
2021,REG,12,Jack Doyle,TE,IND,5.031428571428571,3.632750711930076,11.144285714285715,19.651359044764092,6,7,85.71428571428571,81.0,1,2.7933333333333317,2.022207949426988,0.7711253839063437,00-0030181,John,Doyle,84,J.Doyle
2021,REG,12,Michael Gallup,WR,DAL,4.97875,2.564941113809665,14.710000000000003,34.16659408297769,5,8,62.5,106.0,0,5.029999999999997,4.140756979653827,0.8892430203461696,00-0034764,Michael,Gallup,13,M.Gallup
2021,REG,12,Justin Jefferson,WR,MIN,4.872222222222223,3.7897087879254943,13.313333333333333,53.01066230146439,4,9,44.44444444444444,83.0,0,8.552500000000002,6.2047183036136175,2.3477816963863845,00-0036322,Justin,Jefferson,18,J.Jefferson
2021,REG,12,Kenny Golladay,WR,NYG,4.862857142857143,1.5487590648809524,11.980000000000002,55.65067356825272,3,7,42.857142857142854,50.0,0,2.896666666666666,5.743427399845738,-2.8467607331790723,00-0033932,Kenneth,Golladay,19,K.Golladay
2021,REG,12,Diontae Johnson,WR,PIT,4.758571428571429,3.2401756012546024,8.005714285714285,39.054986410202794,9,14,64.28571428571429,95.0,0,4.103333333333333,4.3450411882953155,-0.24170785496198288,00-0035216,Diontae,Johnson,18,D.Johnson
2021,REG,12,Elijah Moore,WR,NYJ,4.7425,3.9012584166933078,6.231249999999999,47.51239039268014,4,8,50.0,46.0,0,4.4350000000000005,8.102501848000884,-3.6675018480008834,00-0036980,Elijah,Moore,8,E.Moore
2021,REG,12,Laquon Treadwell,WR,JAX,4.60625,3.367891965854726,13.68,27.441638875655077,4,8,50.0,53.0,0,6.4825,4.874766201463942,1.6077337985360582,00-0032951,Laquon,Treadwell,18,L.Treadwell
2021,REG,12,Jared Cook,TE,LAC,4.58,2.718729634428691,14.556000000000001,23.61990069126668,2,5,40.0,25.0,1,1.9849999999999994,0.45630804518282275,1.5286919548171767,00-0027061,Jared,Cook,87,J.Cook
2021,REG,12,Tyler Higbee,TE,LAR,4.574,2.038492890397206,8.983999999999998,11.10699008481072,1,5,20.0,3.0,0,5.450000000000003,17.727405906887725,-12.277405906887722,00-0033110,Tyler,Higbee,89,T.Higbee
2021,REG,12,Chase Claypool,WR,PIT,4.15875,2.417500584641833,17.95125,50.04181476061049,3,8,37.5,82.0,0,4.466666666666666,4.164079975738787,0.30258669092787915,00-0036326,Chase,Claypool,11,C.Claypool
2021,REG,12,Mike Evans,WR,TB,4.085,2.937399677601332,5.388333333333332,17.128476821192045,3,6,50.0,16.0,0,2.6600000000000015,3.6006459231337735,-0.940645923133772,00-0031408,Mike,Evans,13,M.Evans
2021,REG,12,Hunter Henry,TE,NE,3.8433333333333337,1.7041588433656987,10.142000000000001,20.948485975131167,2,5,40.0,16.0,0,4.334999999999997,4.223843152155041,0.11115684784495627,00-0033090,Hunter,Henry,85,H.Henry
2021,REG,12,Tyler Lockett,WR,SEA,3.7760000000000007,3.691941468143594,19.312,34.99945630504911,3,5,60.0,96.0,0,11.576666666666663,11.116010860950382,0.4606558057162804,00-0032211,Tyler,Lockett,16,T.Lockett
2021,REG,12,Marvin Jones,WR,JAX,3.7157142857142866,1.4377684543634661,13.348571428571429,23.42970336751837,4,7,57.14285714285714,43.0,0,0.794999999999999,3.30976329744243,-2.514763297442431,00-0029293,Marvin,Jones,11,M.Jones
2021,REG,12,Cole Kmet,TE,CHI,3.525,3.354197684468104,5.485454545454545,17.814649700333618,8,11,72.72727272727273,65.0,0,3.544999999999998,4.057181934013979,-0.5121819340139808,00-0036290,Cole,Kmet,85,C.Kmet
2021,REG,12,Donovan Peoples-Jones,WR,CLE,3.412,1.4562513313323457,12.213999999999997,18.948184920881157,2,5,40.0,10.0,0,-0.6999999999999993,0.2037404753714469,-0.9037404753714462,00-0036233,Donovan,Peoples-Jones,11,D.Peoples-Jones
2021,REG,12,Nico Collins,WR,HOU,3.224,2.52403601889111,15.986,35.19904879337679,2,5,40.0,28.0,0,7.759999999999998,5.037005474667751,2.722994525332247,00-0036554,Nico,Collins,12,N.Collins
2021,REG,12,James O'Shaughnessy,TE,JAX,2.5433333333333334,4.724441022914644,7.021999999999997,8.803690980667483,3,5,60.0,29.0,0,4.926666666666669,9.007027804900114,-4.080361138233444,00-0031951,James,O'Shaughnessy,80,J.O'Shaughnessy
2021,REG,12,Ty Montgomery,WR,NO,,4.965178704273091,-2.7814285714285716,-10.982626353790613,5,7,71.42857142857143,31.0,0,9.216,8.957144012143818,0.25885598785618136,00-0032200,Ty,Montgomery,88,T.Montgomery
2021,REG,13,Pharaoh Brown,TE,HOU,11.93,4.225994541679322,1.0739999999999994,3.927448255686387,4,5,80.0,23.0,0,5.557500000000001,6.392833631098256,-0.8353336310982549,00-0033439,Pharaoh,Brown,85,P.Brown
2021,REG,13,Laquon Treadwell,WR,JAX,9.588,4.392903439461619,4.959999999999999,19.473890851982727,4,5,80.0,62.0,0,10.307500000000001,6.974376293332739,3.333123706667262,00-0032951,Laquon,Treadwell,18,L.Treadwell
2021,REG,13,Tee Higgins,WR,CIN,8.811428571428573,2.313876952412606,13.347857142857142,48.89964673557503,9,14,64.28571428571429,138.0,1,3.5566666666666666,4.604179205530388,-1.047512538863721,00-0036410,Tamaurice,Higgins,85,T.Higgins
2021,REG,13,Dallas Goedert,TE,PHI,8.668000000000001,3.7374197260868134,7.223333333333334,33.06882343964597,6,6,100.0,105.0,2,10.276666666666666,7.431915074235339,2.8447515924313267,00-0034351,Dallas,Goedert,88,D.Goedert
2021,REG,13,Bryan Edwards,WR,LV,8.644,2.2305324652801763,16.848000000000003,24.00341929049722,3,5,60.0,30.0,0,2.7466666666666675,2.6065000644844076,0.14016660218225985,00-0036365,Bryan,Edwards,89,B.Edwards
2021,REG,13,Amon-Ra St. Brown,WR,DET,8.52875,3.894282411511705,7.2275,25.955409247344008,10,12,83.33333333333334,86.0,1,3.0140000000000002,2.8379014473012836,0.17609855269871666,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
