player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0033699,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,75.0,0,0.0,0.0,4.0,-8.96259514259873,0,13,14,91.0,0,0.0,0.0,-28.0,119.0,5.0,3.256181880773511,0,-14.2,0.3350383631713555,-0.12387706855791962,0.4158435967664895,0.0,16.6,29.599999999999998,2,0.17073170731707318,-0.059574468085106386,0.39932885906040266,0.20843798650752465,0.14845024469820556,0.0,0.18518518518518517,0.15151515151515152,0.07422512234910278,0.11876019575856445,1.1097560975609757,0.1358296622613803
00-0033757,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,47.0,0,0.0,0.0,22.0,38.0,1.0,-1.9750259392603766,0,1.565217391304348,0.22285714285714286,0.10232956491949298,0.4059164097293594,0.0,4.7,9.7,2,0.109375,0.061452513966480445,0.12666666666666668,0.21322451117318436,0.0951417004048583,0.0,0.043478260869565216,0.04,0.04757085020242915,0.07611336032388664,0.734375,0.05653998601072511
00-0033856,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,45,192.0,0,0.0,0.0,7.0,-9.756653154787676,0,4,6,19.0,0,0.0,0.0,-5.0,24.0,0.0,-1.1833104752004147,0,-8.0,0.19528619528619529,-0.016234796404019036,0.2815649354464796,0.0,21.1,25.1,2,0.09836065573770492,-0.008025682182985553,0.14285714285714285,0.14112043786016892,0.0472636815920398,0.0,0.0,0.0,0.0236318407960199,0.037810945273631845,0.3114754098360656,0.19207223752678299
00-0033857,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,11,89.0,0,2.0,1.0,86.0,31.0,3.0,0.7045546197393762,0,3.4634146341463414,0.2933634992458522,0.2861977474550574,0.6403836720873185,0.0,6.9,15.9,2,0.14864864864864866,0.15551537070524413,0.10508474576271186,0.3473852695371683,0.1495798319327731,0.0,0.09090909090909091,0.075,0.07478991596638655,0.1196638655462185,1.2027027027027026,0.06812339331619538
00-0033858,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,33.0,0,0.0,0.0,45.0,28.0,2.0,-0.9825964762712829,0,1.2692307692307692,0.22156862745098038,0.15293839183066207,0.439409815457934,0.0,3.3000000000000003,6.300000000000001,2,0.1076923076923077,0.07425742574257425,0.16184971098265896,0.22094440213252095,0.07096774193548387,0.0,0.1,0.09090909090909091,0.035483870967741936,0.0567741935483871,0.5076923076923077,0.04335856847900895
00-0033869,2022,REG,42,71,362.0,2,1.0,4.0,18.0,0,0,559.0,153.0,19.0,-11.452173902662828,1,1.2956810631229236,-0.019917709189512925,4,16.0,0,0.0,0.0,1.0,1.4279487701132894,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.08,24.08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18342474101157832
00-0033871,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,14,160.0,1,0.0,0.0,244.0,29.0,7.0,7.573013877787162,0,1.316287878787879,0.26846185230518155,0.7548387096774194,0.9310798752319658,0.0,22.0,30.0,2,0.1346153846153846,0.3620178041543027,0.09897610921501707,0.4915373202465191,0.2527646129541864,0.2,0.20588235294117646,0.20512820512820512,0.2263823064770932,0.24221169036334914,1.5384615384615385,0.14004294650359445
00-0033873,2022,REG,54,74,595.0,7,0.0,1.0,9.0,0,0,553.0,295.0,33.0,38.03150840125275,0,2.127985626717396,0.48035245217937406,5,4.0,0,1.0,0.0,1.0,-3.0051783964736387,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.199999999999996,52.199999999999996,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22365038560411313
00-0033879,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,45.0,2,0.0,0.0,40.0,5.0,2.0,5.017871478572488,0,2.1515151515151514,0.08258258258258258,0.14857759540212576,0.22787819065536188,0.0,16.5,19.5,2,0.04,0.07079646017699115,0.03048780487804878,0.11663716814159292,0.1079136690647482,1.0,0.1111111111111111,0.2,0.5539568345323741,0.2863309352517986,0.6,0.14543556085918857
00-0033881,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,12,74.0,0,0.0,0.0,54.0,31.0,4.0,2.3925578393391334,0,2.7,0.3719298245614035,0.21839996643872972,0.710774713349216,0.0,7.4,18.400000000000002,2,0.16666666666666666,0.09660107334525939,0.13777777777777778,0.3272808586762075,0.1450980392156863,0.0,0.14814814814814814,0.13333333333333333,0.07254901960784314,0.11607843137254903,1.0277777777777777,0.10093252879868349
00-0033885,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,39.0,0,0.0,0.0,17.0,31.0,3.0,0.2573985396302305,0,5.633333333333333,0.2185185185185185,0.12508964245466653,0.41534052749604433,0.0,3.9000000000000004,7.9,2,0.09836065573770492,0.04509283819628647,0.15979381443298968,0.18361525416358654,0.10372340425531915,0.0,0.13636363636363635,0.125,0.05186170212765957,0.08297872340425533,0.639344262295082,0.04521002632482545
00-0033891,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,13,88.0,0,0.0,0.0,105.0,30.0,5.0,5.967586753070053,0,1.7608024691358026,0.3701754385964912,0.3449679070352813,0.7967406928194338,0.0,8.8,17.8,2,0.18055555555555555,0.18783542039355994,0.13333333333333333,0.4211016696481813,0.17254901960784313,0.0,0.18518518518518517,0.16666666666666666,0.08627450980392157,0.1380392156862745,1.2222222222222223,0.09764125068568294
00-0033893,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,26,107.0,0,0.0,0.0,6.0,-2.9204870085814036,0,7,11,37.0,0,0.0,0.0,-19.0,51.0,3.0,-1.1135659991996363,0,-3.9772727272727275,0.2946236559139785,-0.09428067523305618,0.37593901120782847,0.0,14.4,21.4,2,0.14102564102564102,-0.045023696682464455,0.19921875,0.17551950419248996,0.07429718875502007,0.0,0.10714285714285714,0.0967741935483871,0.03714859437751004,0.05943775100401606,0.47435897435897434,0.13167610140290423
00-0033895,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,14,125.0,1,0.0,0.0,66.0,73.0,4.0,-5.137656567554092,0,3.772222222222222,0.3350383631713555,0.2876595744680851,0.7039192468846928,0.0,18.5,27.5,2,0.17073170731707318,0.14042553191489363,0.24496644295302014,0.3684379865075247,0.2039151712887439,0.16666666666666666,0.14814814814814814,0.15151515151515152,0.18529091897770528,0.19646547036432846,1.524390243902439,0.12619309838472834
00-0033897,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,46,139.0,0,0.0,0.0,4.0,-9.844060748146148,0,10,13,89.0,0,0.0,0.0,1.0,95.0,4.0,1.1798605385993142,0,7.083333333333334,0.28409703504043127,-0.004339559658060115,0.42310786080000484,0.0,22.8,32.8,2,0.14606741573033707,0.0017921146953405018,0.31666666666666665,0.220534815351778,0.16573556797020483,0.0,0.11428571428571428,0.10526315789473684,0.08286778398510242,0.13258845437616387,1.0,0.17984428117118104
00-0033906,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,39.0,0,0.0,0.0,1.0,-1.4839109437307343,0,3,4,7.0,0,0.0,0.0,1.0,14.0,1.0,-2.2504038135521114,0,7.0,0.125,0.003355704697986577,0.18984899328859062,0.0,4.6000000000000005,7.6000000000000005,1,0.11764705882352941,0.003367003367003367,0.22580645161290322,0.1791641909288968,0.026022304832713755,0.0,0.08333333333333333,0.07142857142857142,0.013011152416356878,0.020817843866171006,0.20588235294117646,0.07324595219737857
00-0033908,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,29,236.0,3,1.0,1.0,225.0,94.0,14.0,3.5539429165881247,0,2.0942739639354633,0.7658536585365854,0.9231066525516292,1.7949551445910186,0.0,39.6,63.6,2,0.37662337662337664,0.4610655737704918,0.3821138211382114,0.9337875239514584,0.4609375,0.75,0.4666666666666667,0.5,0.60546875,0.51875,3.064935064935065,0.36682431653016495
00-0033921,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,35.0,0,0.0,0.0,0.0,35.0,1.0,2.206277697288897,0,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,3.5,6.5,1,0.1111111111111111,0.0,0.40229885057471265,0.16666666666666666,0.1650943396226415,0.0,0.1111111111111111,0.1,0.08254716981132075,0.1320754716981132,1.2962962962962963,0.09170428893905193
00-0033923,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,104.0,1,0.0,0.0,7.0,-0.5131963419864931,0,6,6,40.0,1,0.0,0.0,-10.0,50.0,3.0,3.2418989157304168,0,-8.666666666666666,0.2074074074074074,-0.06413277328142608,0.26621816981411284,0.0,26.4,32.4,2,0.09836065573770492,-0.026525198938992044,0.25773195876288657,0.12632082445536374,0.10638297872340426,0.5,0.13636363636363635,0.16666666666666666,0.30319148936170215,0.18510638297872342,0.6557377049180327,0.18541833581320818
00-0033925,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,14.0,0,0.0,0.0,0.0,-0.3292096157092601,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010670731707317074
00-0033932,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,22.0,0,0.0,0.0,13.0,9.0,1.0,0.7548412244068459,0,1.6923076923076923,0.09523809523809523,0.10833333333333334,0.21869047619047619,0.0,2.2,4.2,1,0.09523809523809523,0.10833333333333334,0.09782608695652174,0.22952380952380952,0.11702127659574468,0.0,0.14285714285714285,0.1111111111111111,0.05851063829787234,0.09361702127659575,1.0476190476190477,0.045103092783505154
00-0033943,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,66.0,1,0.0,0.0,69.0,18.0,4.0,4.324576504935976,0,2.04006968641115,0.16931637519872816,0.22826302238066942,0.4137586784645608,0.0,12.600000000000001,16.6,2,0.08450704225352113,0.11442786069651742,0.07228915662650602,0.21830285193749563,0.14012738853503184,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15339702760084925,0.1454352441613588,0.9295774647887324,0.07540655946216045
00-0033948,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,23,81.0,2,0.0,0.0,5.0,-2.1339230236189906,0,2,3,9.0,0,0.0,0.0,10.0,2.0,0.0,-1.1413007290102541,0,1.7999999999999998,0.08346581875993642,0.03317488611606259,0.14842114842114842,0.0,21.0,23.0,2,0.04225352112676056,0.01658374792703151,0.008032128514056224,0.07664728003176605,0.01910828025477707,0.0,0.0,0.0,0.009554140127388535,0.015286624203821656,0.1267605633802817,0.1044789679294994
00-0034011,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,-1.0,9.0,0.0,0.2563206070335582,0,0.0,0.03333333333333333,-0.005076142131979695,0.046446700507614215,0.0,0.8,1.8,1,0.03333333333333333,-0.005076142131979695,0.06569343065693431,0.045939086294416245,0.03404255319148936,0.0,0.0,0.0,0.01702127659574468,0.027234042553191493,0.26666666666666666,0.019251336898395723
00-0034054,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,2.0,1,0.0,0.0,4.0,0.0,1.0,1.2621165260206908,0,0.5,0.04,0.011049723756906077,0.06773480662983425,0.0,6.2,7.2,1,0.04,0.011049723756906077,0.0,0.06883977900552486,0.0042643923240938165,0.16666666666666666,0.045454545454545456,0.07142857142857142,0.08546552949538024,0.036744847192608385,0.04,0.04330566582461205
00-0034073,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,49.0,1,0.0,0.0,31.0,22.0,2.0,4.9019553697435185,0,3.1083333333333334,0.11858974358974358,0.1610042735042735,0.2905876068376068,0.0,10.9,12.9,2,0.057692307692307696,0.08136482939632546,0.1317365269461078,0.1516303250555219,0.14080459770114942,1.0,0.15384615384615385,0.21428571428571427,0.5704022988505747,0.31264367816091954,0.9423076923076923,0.09400961958898119
00-0034104,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,99.0,0.0,0.0,-1.6055765627534129,0,0.0,0.06984478935698449,0.2707317073170732,0.2942793791574279,0.0,0.0,0.0,2,0.034482758620689655,0.14042553191489363,0.0,0.1640645634629494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034115,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,106.0,0,0.0,0.0,4.0,-2.1791976212407462,0,4,4,27.0,0,0.0,0.0,12.0,15.0,1.0,-0.33538047917011893,0,5.9,0.16025641025641024,0.06517094017094016,0.2860042735042735,0.0,13.3,17.3,2,0.07692307692307693,0.031496062992125984,0.08982035928143713,0.14058146577831618,0.07758620689655173,0.0,0.07692307692307693,0.07142857142857142,0.03879310344827586,0.062068965517241385,0.5192307692307693,0.12607491619297476
00-0034159,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,5,43.0,1,0.0,0.0,10.0,33.0,1.0,1.8397104881005362,0,3.5833333333333335,0.17777777777777776,0.07712418300653595,0.3206535947712418,0.0,10.3,15.3,2,0.0847457627118644,0.03184713375796178,0.1907514450867052,0.15259635107416603,0.1096938775510204,0.5,0.05263157894736842,0.09523809523809523,0.3048469387755102,0.18775510204081633,0.7288135593220338,0.11496844003606853
00-0034208,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,0,0.0,0.0,2.0,0.0,0.0,-0.43017201719339937,0,1.0,0.024390243902439025,0.007194244604316547,0.04162133707668012,0.0,0.2,1.2,1,0.023809523809523808,0.007272727272727273,0.0,0.04153246753246753,0.0058823529411764705,0.0,0.0,0.0,0.0029411764705882353,0.004705882352941177,0.047619047619047616,0.012917115177610333
00-0034253,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,8.0,0,0.0,0.0,0.0,-0.23074598261155188,0,3,4,61.0,2,0.0,0.0,21.0,41.0,3.0,5.211814542184584,0,2.9047619047619047,0.12903225806451613,0.07241379310344828,0.244238042269188,0.0,18.9,21.9,1,0.12121212121212122,0.07094594594594594,0.39805825242718446,0.23857493857493858,0.22932330827067668,1.0,0.23076923076923078,0.3333333333333333,0.6146616541353384,0.3834586466165414,1.8484848484848484,0.2530621677836838
00-0034270,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,16,56.0,1,2.0,0.0,29.0,35.0,2.0,0.5840146027939762,0,3.676767676767677,0.332109343125255,0.08767281105990783,0.5595349824298179,0.0,11.6,21.6,2,0.15384615384615385,0.04302670623145401,0.11945392491467577,0.26519059575439397,0.08846761453396525,0.2,0.058823529411764705,0.07692307692307693,0.14423380726698262,0.11077409162717221,0.5384615384615384,0.100830921482588
00-0034272,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-3.0,0,0.0,0.0,0.0,-1.0038337134756148,0,6,11,57.0,0,0.0,0.0,96.0,23.0,3.0,-0.9154380640247837,0,2.175675675675676,0.30844645550527905,0.376895170023825,0.726496302274596,0.0,5.4,11.400000000000002,2,0.14864864864864866,0.1735985533453888,0.07796610169491526,0.36185181564928404,0.0957983193277311,0.0,0.09090909090909091,0.075,0.04789915966386555,0.07663865546218489,0.7702702702702703,0.04884318766066839
00-0034279,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,57.0,1,0.0,0.0,86.0,14.0,2.0,1.334763764461968,0,1.2794117647058822,0.5401069518716578,0.639628609325579,1.2579004543353918,0.0,11.7,14.700000000000001,2,0.25,0.303886925795053,0.14,0.6181095406360424,0.29842931937172773,0.5,0.3333333333333333,0.375,0.3992146596858639,0.33874345549738216,2.0357142857142856,0.15055305202785746
00-0034286,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.5052912007085979,0,10,12,110.0,0,0.0,0.0,115.0,24.0,5.0,2.781817036389839,0,1.9172771672771671,0.4732142857142857,0.7876262626262627,1.2611598124098125,0.0,11.200000000000001,21.200000000000003,2,0.21818181818181817,0.3582554517133956,0.14906832298136646,0.6138770886434437,0.3021978021978022,0.0,0.3333333333333333,0.2777777777777778,0.1510989010989011,0.24175824175824176,2.0,0.13245033112582782
00-0034297,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,22.0,0,0.0,0.0,51.0,0.0,1.0,0.6436154049588367,0,0.43137254901960786,0.11764705882352941,0.3148148148148148,0.3968409586056645,0.0,2.2,3.2,1,0.11764705882352941,0.3148148148148148,0.0,0.428322440087146,0.18181818181818182,0.0,0.25,0.16666666666666666,0.09090909090909091,0.14545454545454548,1.2941176470588236,0.054384772263766146
00-0034301,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,59.0,1,0.0,0.0,4.0,2.7602231047931127,0,2,3,3.0,0,0.0,0.0,-1.0,2.0,0.0,-1.9078396660625003,0,-3.0,0.06382978723404255,-0.0041841004184100415,0.0928158105581768,0.0,12.2,14.2,1,0.061224489795918366,-0.00411522633744856,0.012345679012345678,0.08854455362391869,0.010830324909747292,0.0,0.0,0.0,0.005415162454873646,0.008664259927797834,0.061224489795918366,0.1289970930232558
00-0034348,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,0.0,0.17087475687731057,0,11,18,194.0,0,0.0,0.0,254.0,31.0,9.0,14.222943274307795,0,1.5123345553967562,0.563588850174216,0.9371385910139813,1.501380288971111,0.0,19.900000000000002,30.900000000000002,2,0.2465753424657534,0.46098003629764067,0.10367892976588629,0.7386470427367426,0.3470483005366726,0.0,0.375,0.34615384615384615,0.1735241502683363,0.2776386404293381,2.6575342465753424,0.1925713573476256
00-0034351,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,10,142.0,0,0.0,0.0,55.0,103.0,7.0,9.297137955063018,0,8.44927536231884,0.3314794215795328,0.2300461875050644,0.6582514636228443,0.0,14.200000000000001,22.200000000000003,2,0.15873015873015872,0.13189448441247004,0.3626760563380282,0.3436108256252141,0.2465277777777778,0.0,0.28,0.2692307692307692,0.1232638888888889,0.19722222222222224,2.253968253968254,0.10748523288467125
00-0034360,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07747933884297521
00-0034365,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,66.0,0,0.0,0.0,65.0,35.0,3.0,4.252758978778729,0,2.012310606060606,0.2264957264957265,0.35145094426531553,0.5857592507293106,0.0,6.6000000000000005,9.600000000000001,2,0.10714285714285714,0.16709511568123395,0.16666666666666666,0.29439037825927283,0.1736842105263158,0.0,0.21428571428571427,0.1875,0.0868421052631579,0.13894736842105265,1.1785714285714286,0.0731707317073171
00-0034367,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4.0,0,0.0,0.0,0.0,-4.817478862940334,0,10,11,87.0,0,0.0,0.0,26.0,63.0,4.0,3.7937366096302867,0,7.012121212121213,0.29486277269528505,0.09066253390158853,0.5057579327740395,0.0,9.100000000000001,19.1,2,0.1375,0.044142614601018676,0.2669491525423729,0.24156409168081497,0.1590493601462523,0.0,0.15384615384615385,0.14814814814814814,0.07952468007312614,0.12723948811700184,1.0875,0.12428422696512234
00-0034383,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,13,80.0,0,1.0,1.0,66.0,25.0,2.0,-1.2575098259155313,0,4.033333333333333,0.35284552845528455,0.19899712136688644,0.6685662776397474,0.0,6.0,15.0,2,0.1780821917808219,0.1233644859813084,0.13513513513513514,0.3658148764562796,0.18475750577367206,0.0,0.10526315789473684,0.1,0.09237875288683603,0.14780600461893764,1.095890410958904,0.11501303481061188
00-0034386,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,50.0,1,0.0,0.0,46.0,6.0,1.0,5.030954669229686,0,1.1363636363636365,0.08446455505279035,0.18764890621615768,0.2580510669304959,0.0,11.0,13.0,2,0.04054054054054054,0.08318264014466546,0.020338983050847456,0.1273569229265432,0.08403361344537816,0.14285714285714285,0.030303030303030304,0.05,0.1134453781512605,0.0957983193277311,0.6756756756756757,0.05569837189374465
00-0034407,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,36.0,0,0.0,0.0,50.0,2.0,2.0,1.1015424041543156,0,1.5138888888888888,0.16025641025641024,0.25384615384615383,0.4180769230769231,0.0,3.6,5.6,2,0.07692307692307693,0.13123359580052493,0.011976047904191617,0.22037149202503534,0.10344827586206896,0.0,0.15384615384615385,0.14285714285714285,0.05172413793103448,0.08275862068965517,0.6923076923076923,0.040810377495991826
00-0034411,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,8,41.0,0,0.0,0.0,16.0,26.0,1.0,-0.2147455073427409,0,4.966666666666667,0.2558922558922559,0.05193019566367002,0.4201895208029528,0.0,4.1000000000000005,11.100000000000001,2,0.13114754098360656,0.025682182985553772,0.15476190476190477,0.21726705786385286,0.10199004975124377,0.0,0.058823529411764705,0.05263157894736842,0.05099502487562189,0.08159203980099503,0.6721311475409836,0.08494031221303949
00-0034414,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,29.0,1,0.0,0.0,2.0,-2.079805188870523,0,1,1,2.0,0,0.0,0.0,2.0,0.0,0.0,-0.5153513746336102,0,1.0,0.03225806451612903,0.006968641114982578,0.05326514555468135,0.0,9.1,10.1,2,0.015873015873015872,0.004796163069544364,0.0,0.027646454265159298,0.003472222222222222,0.0,0.0,0.0,0.001736111111111111,0.002777777777777778,0.031746031746031744,0.04890093928536845
00-0034418,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,0.0,0.546419185353443,0,2,3,20.0,0,0.0,0.0,25.0,3.0,0.0,-0.5236387957120314,0,1.1764705882352942,0.08451612903225807,0.08748406289842754,0.18801303757728635,0.0,2.8000000000000003,4.800000000000001,2,0.03614457831325301,0.03924646781789639,0.008875739644970414,0.08561404172419662,0.02706359945872801,0.0,0.0,0.0,0.013531799729364006,0.02165087956698241,0.24096385542168675,0.01970766956807358
00-0034419,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,22.0,0,0.0,0.0,1.0,0.9217214970849454,0,5,6,37.0,0,0.0,0.0,12.0,25.0,2.0,0.36374180851271376,0,3.0833333333333335,0.10526315789473684,0.04285714285714286,0.18789473684210525,0.0,5.9,10.899999999999999,2,0.057692307692307696,0.017804154302670624,0.08532423208191127,0.10078178498059803,0.05845181674565561,0.0,0.058823529411764705,0.05128205128205128,0.029225908372827805,0.04676145339652449,0.3557692307692308,0.05088227056297264
