player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0034830,H.Hurst,Hayden Hurst,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dgplukocyi73df1g1602",CIN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,46.0,0,0.0,0.0,26.0,22.0,3.0,-3.287813,0,1.7692307,0.1509434,0.072829135,0.2773955,0.0,4.6,9.6
00-0034830,H.Hurst,Hayden Hurst,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dgplukocyi73df1g1602",CIN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,24.0,0,0.0,0.0,31.0,15.0,2.0,0.57076395,0,0.7741935,0.2,0.16062176,0.41243523,0.0,2.4,7.4
00-0034844,S.Barkley,Saquon Barkley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",NYG,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,164.0,1,1.0,0.0,7.0,7.3739467,0,6,7,30.0,0,0.0,0.0,-4.0,42.0,0.0,-5.1863246,1,-7.5,0.33333334,-0.033333335,0.47666666,0.0,27.4,33.4
00-0034844,S.Barkley,Saquon Barkley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",NYG,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,72.0,0,0.0,0.0,3.0,-6.4782963,0,3,4,16.0,0,0.0,0.0,10.0,7.0,0.0,-0.36119604,0,1.6,0.125,0.05050505,0.22285354,0.0,8.8,11.8
00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",LAC,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,12.0,0,0.0,0.0,1.0,-1.8636351,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.2,1.2
00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",LAC,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,13.0,0,0.0,0.0,0.0,-0.6334964,0,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,0.29047534,0,2.0,0.02173913,0.013333334,0.04194203,0.0,1.9,2.9
00-0034854,K.Hodge,KhaDarel Hodge,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vt6baiegoruodscbykzt",ATL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,38.0,0,0.0,0.0,25.0,13.0,1.0,1.7216843,0,1.52,0.09375,0.088652484,0.20268174,0.0,3.8,6.8
00-0034854,K.Hodge,KhaDarel Hodge,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vt6baiegoruodscbykzt",ATL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,57.0,0,0.0,0.0,37.0,26.0,2.0,4.3513722,0,1.5405406,0.12,0.18316832,0.30821782,0.0,5.7,7.7
00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zgqgouo8be09qvnrqdnr",CAR,2022,1,REG,16,27,235.0,1,1.0,4.0,28.0,2,0,167.0,149.0,7.0,-1.618622,0,1.4071857,0.0015783976,5,6.0,1,2.0,0.0,2.0,2.3008575,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.0,18.0
00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zgqgouo8be09qvnrqdnr",CAR,2022,2,REG,14,29,145.0,1,0.0,2.0,16.0,0,0,222.0,61.0,7.0,-7.6987453,0,0.6531532,-0.06107541,6,35.0,0,1.0,0.0,2.0,-0.1632466,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.3,13.3
00-0034857,J.Allen,Josh Allen,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/btfnqtymqsqgybnv4u6n",BUF,2022,1,REG,26,31,297.0,3,2.0,2.0,5.0,0,0,227.0,114.0,15.0,13.646458,0,1.30837,0.271858,10,56.0,1,0.0,0.0,4.0,5.867531,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,31.48,31.48
00-0034857,J.Allen,Josh Allen,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/btfnqtymqsqgybnv4u6n",BUF,2022,2,REG,26,38,317.0,4,0.0,1.0,4.0,0,0,279.0,97.0,13.0,16.223354,0,1.1362007,0.2326012,1,10.0,0,0.0,0.0,1.0,1.9747288,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,29.68,29.68
00-0034860,D.Pettis,Dante Pettis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j35nhxhisutf6pz38fzs",CHI,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,51.0,1,0.0,0.0,21.0,30.0,1.0,5.4421635,0,2.4285715,0.05882353,0.12962963,0.17897603,0.0,11.1,12.1
00-0034959,A.Beck,Andrew Beck,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abjcfi8hqapvflzbtupy",DEN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,52.0,0,0.0,0.0,23.0,32.0,2.0,3.415273,0,2.2608695,0.07317073,0.08273381,0.16766977,0.0,5.2,7.2
00-0034959,A.Beck,Andrew Beck,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abjcfi8hqapvflzbtupy",DEN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-1.0,0,0.0,0.0,0.0,-1.7950407,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.1,-0.1
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmd0n2w602mqecv0vwei",NE,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,7.0,0,0.0,0.0,1.0,0.548387,0,4,6,55.0,0,0.0,0.0,90.0,1.0,2.0,4.047171,0,0.6111111,0.2,0.32258064,0.5258064,0.0,6.2,10.2
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmd0n2w602mqecv0vwei",NE,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,13,95.0,0,0.0,0.0,115.0,24.0,4.0,5.04114,0,0.82608694,0.38235295,0.3616352,0.82667404,0.0,9.5,18.5
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3kmmpxj0x4jofgovvfx",MIN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.6480776,0,0.0,0.06451613,0.018518519,0.10973716,0.0,0.0,0.0
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3kmmpxj0x4jofgovvfx",MIN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,36.0,1,0.0,0.0,63.0,15.0,3.0,0.58912396,0,0.5714286,0.17777778,0.25714287,0.44666666,0.0,9.6,14.6
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,36.0,0,0.0,0.0,2.0,0.23947279,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.6,3.6
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,8.0,0,0.0,0.0,0.0,-0.1158215,0,3,5,6.0,0,0.0,0.0,-8.0,9.0,1.0,-1.786223,0,-0.75,0.11111111,-0.03265306,0.14380953,0.0,1.4,4.4
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8uc18a8djof2vky8z52",BAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,4.0,0,0.0,0.0,0.0,-0.44836488,0,2,2,7.0,0,0.0,0.0,3.0,4.0,0.0,-0.38220736,0,2.3333333,0.06896552,0.0085227275,0.10941418,0.0,1.1,3.1
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8uc18a8djof2vky8z52",BAL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,16.0,0,0.0,0.0,1.0,-0.56923205,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.6,1.6
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sa6jfe7xjslhihldbiiy",LV,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,30.0,0,0.0,0.0,13.0,17.0,2.0,-0.15942056,0,2.3076923,0.102564104,0.055793993,0.19290195,0.0,3.0,6.0
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsvnsizj4t0qv9ptrzpf",LV,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,21.0,0,1.0,0.0,31.0,7.0,2.0,-3.657362,0,0.67741936,0.17142858,0.09337349,0.3225043,0.0,2.1,5.1
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsvnsizj4t0qv9ptrzpf",LV,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,10,58.0,0,2.0,1.0,19.0,48.0,3.0,-6.99119,0,3.0526316,0.25641027,0.08154506,0.44169694,0.0,3.8,10.8
00-0035021,A.Dulin,Ashton Dulin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnaoemdbciiow7rcfzbu",IND,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,46.0,0,0.0,0.0,95.0,10.0,2.0,1.0744053,0,0.48421052,0.12244898,0.29780564,0.3921374,0.0,4.6,7.6
00-0035021,A.Dulin,Ashton Dulin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnaoemdbciiow7rcfzbu",IND,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.23942776,0,5,7,79.0,0,0.0,0.0,81.0,11.0,3.0,1.5287849,0,0.97530866,0.2413793,0.30337077,0.5744285,0.0,8.2,13.2
00-0035125,A.Ingold,Alec Ingold,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hurse5jxssfxbsbeh0qt",MIA,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,1.0,0.531585,0,1,2,8.0,0,0.0,0.0,28.0,5.0,0.0,-0.9025265,0,0.2857143,0.06451613,0.10769231,0.17215881,0.0,1.0,2.0
00-0035125,A.Ingold,Alec Ingold,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hurse5jxssfxbsbeh0qt",MIA,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,1.0,1.9120502,0,2,2,15.0,0,0.0,0.0,3.0,12.0,1.0,0.20853613,0,5.0,0.04,0.008287293,0.06580111,0.0,1.6,3.6
00-0035140,M.Hardman,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1lhxffk9f4e4lo201is",KC,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,16.0,1,0.0,0.0,86.0,11.0,2.0,1.3320612,0,0.18604651,0.15384616,0.28289473,0.42879555,0.0,7.6,10.6
00-0035140,M.Hardman,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1lhxffk9f4e4lo201is",KC,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-4.0,0,0.0,0.0,0.0,-2.4413207,0,3,4,49.0,0,0.0,0.0,46.0,8.0,2.0,3.2690027,0,1.0652174,0.11764706,0.18930042,0.30898088,0.0,4.5,7.5
00-0035146,T.McSorley,Trace McSorley,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h18erwnwrqhpt7znvd3d",ARI,2022,1,REG,2,4,12.0,0,0.0,1.0,8.0,0,0,17.0,4.0,1.0,-1.5098753,0,0.7058824,,3,20.0,0,0.0,0.0,1.0,0.7450362,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.48,2.48
00-0035208,O.Zaccheaus,Olamide Zaccheaus,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bzetcp5jlpis9ueb1kfk",ATL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,49.0,0,1.0,1.0,39.0,10.0,1.0,-3.296279,0,1.2564102,0.125,0.13829787,0.28430852,0.0,2.9,6.9
00-0035208,O.Zaccheaus,Olamide Zaccheaus,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bzetcp5jlpis9ueb1kfk",ATL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,21.0,1,0.0,0.0,15.0,6.0,2.0,2.7284834,0,1.4,0.08,0.074257426,0.1719802,0.0,8.1,10.1
00-0035215,D.Harty,Deonte Harty,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ouuf2vot58iosguctjiy",NO,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,0.0,0.0,-4.0,8.0,0.0,0.39420798,0,0.0,0.03125,-0.013422819,0.037479028,0.0,0.4,1.4
00-0035215,D.Harty,Deonte Harty,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ouuf2vot58iosguctjiy",NO,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,9.0,0,0.0,0.0,9.0,0.0,0.0,-1.6049377,0,1.0,0.025,0.017013233,0.049409263,0.0,0.9,1.9
00-0035216,D.Johnson,Diontae Johnson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpxblj81lquuhjasvhe8",PIT,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,12,55.0,0,1.0,0.0,115.0,-2.0,2.0,-1.51368,0,0.47826087,0.3243243,0.3820598,0.75392836,0.0,5.5,12.5
00-0035216,D.Johnson,Diontae Johnson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpxblj81lquuhjasvhe8",PIT,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,57.0,0,0.0,0.0,107.0,5.0,5.0,0.41437596,1,0.53271025,0.3030303,0.41472867,0.7448555,0.0,7.7,13.7
00-0035222,Z.Gentry,Zach Gentry,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxzwzntife33bkwsmqb3",PIT,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,40.0,0,0.0,0.0,0.0,40.0,1.0,1.6097068,0,0.0,0.054054055,0.0,0.08108108,0.0,4.0,6.0
00-0035228,K.Murray,Kyler Murray,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkb9x92lbea6ayknzoba",ARI,2022,1,REG,22,34,193.0,2,0.0,2.0,18.0,0,0,250.0,111.0,11.0,0.24566081,1,0.772,0.07072092,5,29.0,0,0.0,0.0,1.0,0.5236584,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,20.62,20.62
00-0035228,K.Murray,Kyler Murray,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkb9x92lbea6ayknzoba",ARI,2022,2,REG,31,49,277.0,1,1.0,1.0,7.0,0,0,243.0,162.0,13.0,-8.91772,1,1.1399177,0.030117305,5,28.0,1,0.0,0.0,4.0,6.777123,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.88,25.88
00-0035229,T.Hockenson,T.J. Hockenson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ad89lw2t6v9bywmbh2uu",DET,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,38.0,0,0.0,0.0,42.0,23.0,3.0,-3.958439,0,0.9047619,0.1891892,0.13725491,0.37986222,0.0,3.8,7.8
00-0035229,T.Hockenson,T.J. Hockenson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ad89lw2t6v9bywmbh2uu",DET,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,26.0,0,0.0,0.0,53.0,5.0,1.0,-2.264538,0,0.49056605,0.20588236,0.17845118,0.43373936,0.0,2.6,5.6
00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,96.0,1,0.0,0.0,4.0,5.306883,0,2,2,9.0,0,0.0,0.0,-3.0,12.0,0.0,-0.92202073,0,-3.0,0.06896552,-0.023255814,0.08716921,0.0,16.5,18.5
00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,80.0,0,0.0,0.0,5.0,2.1653779,0,3,3,6.0,0,0.0,0.0,-5.0,11.0,0.0,-1.6564829,0,-1.2,0.09677419,-0.017421603,0.13296618,0.0,8.6,11.6
00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d9ifpvw57zivczxlpxdh",BUF,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,48.0,0,0.0,0.0,2.0,1.0344442,0,2,2,14.0,0,0.0,0.0,-8.0,22.0,2.0,1.0501258,0,-1.75,0.06451613,-0.03524229,0.07210459,0.0,6.2,8.2
00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d9ifpvw57zivczxlpxdh",BUF,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,19.0,0,0.0,0.0,1.0,-1.4834596,0,2,4,2.0,0,0.0,0.0,0.0,1.0,0.0,-3.651829,0,0.0,0.102564104,0.0,0.15384616,0.0,2.1,4.1
00-0035261,T.Pollard,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvesbybzmlucxce3hkwf",DAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,8.0,0,0.0,0.0,0.0,-4.055672,0,2,2,14.0,0,0.0,0.0,1.0,13.0,0.0,-2.0582266,0,14.0,0.048780486,0.002754821,0.0750991,0.0,2.2,4.2
00-0035261,T.Pollard,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvesbybzmlucxce3hkwf",DAL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,43.0,1,0.0,0.0,3.0,0.61540467,0,4,7,55.0,0,0.0,0.0,-6.0,59.0,2.0,1.1042404,0,-9.166667,0.23333333,-0.033707865,0.32640448,0.0,15.8,19.8
00-0035277,M.Jackson,Michael Jackson,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yf7vpqejkffgxlq0mlrn",SEA,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0
00-0035298,S.Miller,Scott Miller,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t25xiwqy1y0k99fybmpv",TB,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,8.0,0,0.0,0.0,0.0,-0.36120686,0,3,8,34.0,0,0.0,0.0,139.0,3.0,2.0,-1.8079786,0,0.24460432,0.24242425,0.4483871,0.67750734,0.0,4.2,7.2
00-0035345,C.Myarick,Chris Myarick,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p4wveksckzn0nuept8zw",NYG,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,1.0,1,0.0,0.0,1.0,0.0,1.0,1.1235902,0,1.0,0.04761905,0.008333334,0.0772619,0.0,6.1,7.1
00-0035359,D.Sills,David Sills,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w7wxepfdmbqjkjtojbpy",NYG,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,37.0,0,0.0,0.0,29.0,15.0,2.0,3.0772383,0,1.2758621,0.125,0.14646465,0.29002526,0.0,3.7,6.7
00-0035406,L.Humphrey,Lil'Jordan Humphrey,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r58pqj96qunak08kld9u",NE,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,11.0,0,0.0,0.0,16.0,4.0,0.0,0.27960083,0,0.6875,0.05882353,0.050314464,0.12345542,0.0,1.1,2.1
00-0035414,J.Guyton,Jalen Guyton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pnvdzb1ltbxpcdzmjfe0",LAC,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-1.3466781,0,0.0,0.029411765,0.11914894,0.1275219,0.0,0.0,0.0
00-0035500,G.Dortch,Greg Dortch,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j5xmpo01eea118axwwaj",ARI,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,9,63.0,0,0.0,0.0,62.0,31.0,3.0,3.3176315,0,1.016129,0.25,0.23308271,0.5381579,0.0,6.3,13.3
00-0035500,G.Dortch,Greg Dortch,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j5xmpo01eea118axwwaj",ARI,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,55.0,1,0.0,0.0,21.0,34.0,3.0,6.801499,0,2.6190476,0.08510638,0.087866105,0.18916585,0.0,11.5,15.5
00-0035510,J.Smith,Jeff Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/veabulv2wvzglmqkvrmd",NYJ,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,17.0,0,0.0,0.0,8.0,9.0,1.0,3.8100264,0,2.125,0.023255814,0.021505376,0.049937483,0.0,1.7,2.7
00-0035527,A.Isabella,Andy Isabella,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3repurenhwlyxci2sqy",ARI,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,10.0,0,0.0,0.0,30.0,4.0,1.0,-0.25488025,0,0.33333334,0.083333336,0.11278196,0.20394737,0.0,1.0,2.0
